MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
012010	0.00003525	15.7516	0.231	-0.29221875	3.7
012011	0.00003525	16.0864	0.231	-0.29221875	3.7
012012	0.00003525	16.43515	0.23125	-0.29217425	3.7
012013	0.00003525	16.5886	0.231	-0.292809	3.7
012014	0.00003525	16.46305	0.231	-0.292809	3.7
012015	0.00003525	16.51885	0.231	-0.292809	3.7
012016	0.00003525	16.477	0.23075	-0.29346575	3.7
012017	0.00003525	16.07245	0.23075	-0.29346575	3.7
012018	0.00003525	15.6958	0.23075	-0.29346575	3.7
012019	0.00003525	15.4447	0.231	-0.293422	3.7
012020	0.00003525	15.37495	0.23075	-0.2941015	3.7
012021	0.00003525	15.90505	0.231	-0.293422	3.7
012022	0.00003525	15.84925	0.231	-0.293422	3.7
012023	0.00003525	15.70975	0.2315	-0.253018	3.7
012024	0.00003525	15.70975	0.231	-0.293422	3.7
012101	0.00003525	15.20755	0.23425	-0.169315	3.7
012102	0.00003525	15.20755	0.23775	-0.11736325	3.7
012103	0.00003525	15.1657	0.23575	-0.1407735	3.7
012104	0.00003525	15.0262	0.2365	-0.12993925	3.7
012105	0.00003525	15.0262	0.239	-0.1055935	3.7
012106	0.00003525	14.9983	0.24075	-0.0947135	3.7
012107	0.00003525	14.81695	0.24275	-0.08457275	3.7
012108	0.00003525	14.92855	0.24425	-0.0783445	3.7
012109	0.00003525	15.361	0.2455	-0.0742815	3.7
012110	0.00003525	15.79345	0.2465	-0.0715375	3.7
012111	0.00003525	15.919	0.247	-0.070921	3.7
012112	0.00003525	16.3654	0.24725	-0.07057975	3.7
012113	0.00003525	16.5049	0.2465	-0.0733625	3.7
012114	0.00003525	16.85365	0.24525	-0.07825475	3.7
012115	0.00003525	16.756	0.2435	-0.086975	3.7
012116	0.00003525	16.5049	0.24175	-0.100776	3.7
012117	0.00003525	16.12825	0.2405	-0.11254575	3.7
012118	0.00003525	15.7516	0.2395	-0.12734275	3.7
012119	0.00003525	15.45865	0.23825	-0.14770675	3.7
012120	0.00003525	15.26335	0.23775	-0.1532415	3.7
012121	0.00003525	15.34705	0.24025	-0.1536295	3.7
012122	0.00003525	15.3331	0.242	-0.141839	3.7
012123	0.00003525	15.26335	0.24275	-0.12540775	3.7
012124	0.00003525	15.2215	0.24325	-0.11280525	3.7
012201	0.00003525	13.687	0.24425	-0.100445	3.7
012202	0.00003525	13.33825	0.2455	-0.0889105	3.7
012203	0.00003525	13.28245	0.247	-0.07986525	3.7
012204	0.00003525	12.97555	0.249	-0.071455	3.7
012205	0.00003525	12.7105	0.2505	-0.066881	3.7
012206	0.00003525	12.55705	0.25175	-0.0634415	3.7
012207	0.00003525	12.5152	0.25475	-0.05818525	3.7
012208	0.00003525	12.5152	0.2555	-0.0564025	3.7
012209	0.00003525	13.00345	0.25475	-0.0578415	3.7
012210	0.00003525	13.33825	0.25425	-0.0584855	3.7
012211	0.00003525	13.75675	0.25475	-0.05735425	3.7
012212	0.00003525	14.245	0.255	-0.05754575	3.7
012213	0.00003525	14.3008	0.2545	-0.058447	3.7
012214	0.00003525	14.3008	0.2535	-0.06033525	3.7
012215	0.00003525	14.42635	0.253	-0.0613245	3.7
012216	0.00003525	14.3845	0.2525	-0.063326	3.7
012217	0.00003525	13.966	0.2515	-0.065955	3.7
012218	0.00003525	13.4917	0.2505	-0.06867975	3.7
012219	0.00003525	13.25455	0.24975	-0.0715015	3.7
012220	0.00003525	13.28245	0.249	-0.075008	3.7
012221	0.00003525	14.84485	0.24825	-0.07858125	3.7
012222	0.00003525	14.51005	0.24725	-0.08301625	3.7
012223	0.00003525	14.11945	0.2465	-0.08641875	3.7
012224	0.00003525	13.86835	0.24375	-0.10939775	3.7
012301	0.00003525	12.9895	0.24175	-0.13255	3.7
012302	0.00003525	12.8779	0.2375	-0.24518575	3.7
012303	0.00003525	12.69655	0.23475	-0.513029	3.7
012304	0.00003525	12.50125	0.2345	-0.5134765	3.7
012305	0.00003525	12.58495	0.23425	-0.5139375	3.7
012306	0.00003525	12.5431	0.23425	-0.5139375	3.7
012307	0.00003525	12.4315	0.23575	-0.51172825	3.7
012308	0.00003525	12.44545	0.238	-0.50852575	3.7
012309	0.00003525	12.61285	0.24025	-0.50601525	3.7
012310	0.00003525	12.8779	0.23975	-0.50652375	3.7
012311	0.00003525	13.05925	0.24025	-0.50623075	3.7
012312	0.00003525	13.2685	0.24	-0.50648825	3.7
012313	0.00003525	13.31035	0.23925	-0.5073015	3.7
012314	0.00003525	13.5754	0.239	-0.50784525	3.7
012315	0.00003525	13.61725	0.2385	-0.50845525	3.7
012316	0.00003525	13.408	0.238	-0.50909925	3.7
012317	0.00003525	13.2406	0.23775	-0.50943475	3.7
012318	0.00003525	12.91975	0.2375	-0.51009925	3.7
012319	0.00003525	12.6826	0.2375	-0.51009925	3.7
012320	0.00003525	12.5431	0.237	-0.51083925	3.7
012321	0.00003525	13.3801	0.237	-0.51083925	3.7
012322	0.00003525	13.2406	0.237	-0.5111915	3.7
012323	0.00003525	13.03135	0.23675	-0.511589	3.7
012324	0.00003525	12.9895	0.2365	-0.511998	3.7
012401	0.00003525	11.6503	0.23625	-0.5124195	3.7
012402	0.00003525	11.52475	0.23625	-0.51282	3.7
012403	0.00003525	11.3992	0.236	-0.5132675	3.7
012404	0.00003525	11.32945	0.236	-0.5132675	3.7
012405	0.00003525	11.2318	0.23575	-0.5137285	3.7
012406	0.00003525	11.176	0.236	-0.51369525	3.7
012407	0.00003525	11.0644	0.238	-0.30320825	3.7
012408	0.00003525	11.0923	0.24125	-0.168076	3.7
012409	0.00003525	11.16205	0.24025	-0.19631275	3.7
012410	0.00003525	11.2597	0.24	-0.2051845	3.7
012411	0.00003525	11.5108	0.242	-0.151865	3.7
012412	0.00003525	11.52475	0.243	-0.1340565	3.7
012413	0.00003525	11.60845	0.24375	-0.12322225	3.7
012414	0.00003525	11.77585	0.24475	-0.11644425	3.7
012415	0.00003525	11.8735	0.24475	-0.11644425	3.7
012416	0.00003525	11.77585	0.24475	-0.11644425	3.7
012417	0.00003525	11.7061	0.245	-0.11598325	3.7
012418	0.00003525	11.60845	0.24525	-0.11595125	3.7
012419	0.00003525	11.52475	0.2455	-0.11550375	3.7
012420	0.00003525	11.49685	0.24525	-0.1185525	3.7
012421	0.00003525	12.36175	0.2455	-0.11550375	3.7
012422	0.00003525	12.16645	0.2455	-0.11306325	3.7
012423	0.00003525	11.9851	0.24625	-0.1100915	3.7
012424	0.00003525	11.83165	0.24625	-0.1100915	3.7
012501	0.00003525	11.4271	0.24675	-0.1050245	3.7
012502	0.00003525	11.38525	0.24725	-0.1004465	3.7
012503	0.00003525	11.41315	0.24725	-0.09878275	3.7
012504	0.00003525	11.41315	0.248	-0.0947975	3.7
012505	0.00003525	11.3992	0.24825	-0.09295625	3.7
012506	0.00003525	11.32945	0.24825	-0.091674	3.7
012507	0.00003525	11.41315	0.2485	-0.08999475	3.7
012508	0.00003525	11.46895	0.24775	-0.095273	3.7
012509	0.00003525	11.6503	0.24775	-0.097172	3.7
012510	0.00003525	11.9014	0.24775	-0.098999	3.7
012511	0.00003525	12.22225	0.247	-0.10384625	3.7
012512	0.00003525	12.6547	0.24675	-0.10619225	3.7
012513	0.00003525	12.94765	0.24625	-0.11125925	3.7
012514	0.00003525	12.9895	0.246	-0.11685525	3.7
012515	0.00003525	13.17085	0.245	-0.130138	3.7
012516	0.00003525	13.4359	0.24425	-0.1385195	3.7
012517	0.00003525	12.9895	0.24375	-0.14740175	3.7
012518	0.00003525	12.83605	0.243	-0.168735	3.7
012519	0.00003525	12.7384	0.2425	-0.18185775	3.7
012520	0.00003525	12.6826	0.242	-0.19697175	3.7
012521	0.00003525	11.4829	0.242	-0.205371	3.7
012522	0.00003525	11.455	0.24175	-0.205893	3.7
012523	0.00003525	11.3992	0.2415	-0.21498375	3.7
012524	0.00003525	11.4271	0.2415	-0.21498375	3.7
012601	0.00003525	12.3199	0.24175	-0.23518925	3.7
012602	0.00003525	12.2362	0.24175	-0.23518925	3.7
012603	0.00003525	12.1246	0.24175	-0.23518925	3.7
012604	0.00003525	11.99905	0.24175	-0.23518925	3.7
012605	0.00003525	11.8735	0.2415	-0.2467195	3.7
012606	0.00003525	11.8177	0.242	-0.21527575	3.7
012607	0.00003525	11.734	0.24225	-0.206185	3.7
012608	0.00003525	11.72005	0.2425	-0.206001	3.7
012609	0.00003525	11.88745	0.24225	-0.21509175	3.7
012610	0.00003525	12.33385	0.23925	-0.41452925	3.7
012611	0.00003525	12.64075	0.23825	-0.55711525	3.7
012612	0.00003525	13.129	0.23775	-0.659293	3.7
012613	0.00003525	13.1011	0.2395	-0.41450025	3.7
012614	0.00003525	13.00345	0.2405	-0.3223335	3.7
012615	0.00003525	12.9616	0.24025	-0.32273925	3.7
012616	0.00003525	13.0453	0.2405	-0.32218275	3.7
012617	0.00003525	12.8779	0.24025	-0.32273925	3.7
012618	0.00003525	12.44545	0.24025	-0.32273925	3.7
012619	0.00003525	12.25015	0.2405	-0.32218275	3.7
012620	0.00003525	12.3199	0.2405	-0.32218275	3.7
012621	0.00003525	12.5989	0.24075	-0.322007	3.7
012622	0.00003525	12.50125	0.24075	-0.322007	3.7
012623	0.00003525	12.4594	0.24075	-0.322007	3.7
012624	0.00003525	12.38965	0.24075	-0.322007	3.7
012701	0.00003525	12.11065	0.241	-0.321468	3.7
012702	0.00003525	12.1525	0.24075	-0.322007	3.7
012703	0.00003525	12.1246	0.24125	-0.32129625	3.7
012704	0.00003525	12.0967	0.24125	-0.32129625	3.7
012705	0.00003525	12.0688	0.241	-0.3213255	3.7
012706	0.00003525	12.08275	0.241	-0.3213255	3.7
012707	0.00003525	12.11065	0.241	-0.3213255	3.7
012708	0.00003525	12.19435	0.24125	-0.3208035	3.7
012709	0.00003525	12.61285	0.241	-0.3213255	3.7
012710	0.00003525	13.129	0.2415	-0.32063525	3.7
012711	0.00003525	13.687	0.24125	-0.32115725	3.7
012712	0.00003525	13.70095	0.2415	-0.32063525	3.7
012713	0.00003525	13.966	0.2415	-0.32063525	3.7
012714	0.00003525	14.4124	0.2415	-0.32063525	3.7
012715	0.00003525	14.2171	0.2415	-0.32063525	3.7
012716	0.00003525	14.0776	0.2415	-0.32050075	3.7
012717	0.00003525	13.97995	0.2415	-0.32050075	3.7
012718	0.00003525	13.64515	0.24125	-0.32102275	3.7
012719	0.00003525	13.50565	0.24125	-0.32102275	3.7
012720	0.00003525	13.4917	0.24125	-0.32102275	3.7
012721	0.00003525	12.22225	0.24125	-0.32102275	3.7
012722	0.00003525	12.05485	0.24125	-0.32102275	3.7
012723	0.00003525	11.9572	0.24125	-0.32102275	3.7
012724	0.00003525	12.1525	0.2415	-0.320862	3.7
012801	0.00003525	13.4359	0.2415	-0.320862	3.7
012802	0.00003525	13.36615	0.2415	-0.320862	3.7
012803	0.00003525	13.33825	0.24125	-0.321401	3.7
012804	0.00003525	13.22665	0.2415	-0.320862	3.7
012805	0.00003525	13.22665	0.2415	-0.32137125	3.7
012806	0.00003525	13.19875	0.26225	-0.31977275	3.7
012807	0.00003525	13.11505	0.25775	-0.3194915	3.7
012808	0.00003525	13.19875	0.25525	-0.320028	3.7
012809	0.00003525	13.5475	0.254	-0.32011125	3.7
012810	0.00003525	14.0776	0.253	-0.320181	3.7
012811	0.00003525	14.06365	0.25225	-0.320235	3.7
012812	0.00003525	14.5519	0.25175	-0.320272	3.7
012813	0.00003525	14.78905	0.25125	-0.32031	3.7
012814	0.00003525	15.43075	0.2505	-0.320905	3.7
012815	0.00003525	15.79345	0.2505	-0.32036825	3.7
012816	0.00003525	15.65395	0.25025	-0.320388	3.7
012817	0.00003525	15.15175	0.2495	-0.32098475	3.7
012818	0.00003525	14.53795	0.2495	-0.32044875	3.7
012819	0.00003525	14.245	0.249	-0.321026	3.7
012820	0.00003525	14.1055	0.249	-0.320893	3.7
012821	0.00003525	13.56145	0.24875	-0.320914	3.7
012822	0.00003525	13.58935	0.24875	-0.320914	3.7
012823	0.00003525	13.47775	0.2485	-0.3209355	3.7
012824	0.00003525	13.4917	0.24825	-0.320957	3.7
012901	0.00003525	13.58935	0.24825	-0.320957	3.7
012902	0.00003525	13.58935	0.248	-0.320979	3.7
012903	0.00003525	13.6033	0.2475	-0.32157575	3.7
012904	0.00003525	13.64515	0.24775	-0.321001	3.7
012905	0.00003525	13.50565	0.2475	-0.3210235	3.7
012906	0.00003525	13.53355	0.25	-0.188978	3.7
012907	0.00003525	13.4917	0.2525	-0.1335565	3.7
012908	0.00003525	13.50565	0.25425	-0.10880175	3.7
012909	0.00003525	13.78465	0.256	-0.0938355	3.7
012910	0.00003525	14.6356	0.257	-0.08581125	3.7
012911	0.00003525	14.95645	0.25725	-0.084404	3.7
012912	0.00003525	15.79345	0.257	-0.084427	3.7
012913	0.00003525	15.65395	0.25625	-0.08883925	3.7
012914	0.00003525	15.8632	0.25475	-0.097676	3.7
012915	0.00003525	15.96085	0.2535	-0.10887125	3.7
012916	0.00003525	15.9748	0.2515	-0.1273905	3.7
012917	0.00003525	15.5005	0.24875	-0.182403	3.7
012918	0.00003525	14.9983	0.24675	-0.24704375	3.7
012919	0.00003525	14.7193	0.24575	-0.3044365	3.7
012920	0.00003525	14.5798	0.245	-0.36374725	3.7
012921	0.00003525	13.9939	0.24425	-0.38797275	3.7
012922	0.00003525	13.8823	0.245	-0.32251	3.7
012923	0.00003525	13.8265	0.246	-0.2597535	3.7
012924	0.00003525	13.64515	0.24725	-0.19774375	3.7
013001	0.00003525	13.75675	0.24875	-0.15804575	3.7
013002	0.00003525	13.5475	0.2505	-0.12761725	3.7
013003	0.00003525	13.2406	0.252	-0.1097155	3.7
013004	0.00003525	13.19875	0.253	-0.09722925	3.7
013005	0.00003525	13.03135	0.254	-0.09034575	3.7
013006	0.00003525	13.11505	0.25525	-0.083292	3.7
013007	0.00003525	13.0732	0.25575	-0.08040525	3.7
013008	0.00003525	13.05925	0.256	-0.0777475	3.7
013009	0.00003525	13.81255	0.2565	-0.075756	3.7
013010	0.00003525	14.59375	0.25675	-0.074816	3.7
013011	0.00003525	15.59815	0.256	-0.0777475	3.7
013012	0.00003525	16.23985	0.2505	-0.113161	3.7
013013	0.00003525	16.99315	0.247	-0.17035375	3.7
013014	0.00003525	17.18845	0.2425	-0.34389175	3.7
013015	0.00003525	17.3419	0.2425	-0.34389175	3.7
013016	0.00003525	17.2024	0.24225	-0.34391775	3.7
013017	0.00003525	16.7281	0.24225	-0.34391775	3.7
013018	0.00003525	15.4726	0.24225	-0.34391775	3.7
013019	0.00003525	14.98435	0.2415	-0.344765	3.7
013020	0.00003525	14.84485	0.241	-0.4165855	3.7
013021	0.00003525	14.53795	0.242	-0.32441875	3.7
013022	0.00003525	14.3566	0.243	-0.26166225	3.7
013023	0.00003525	14.1334	0.24375	-0.22696925	3.7
013024	0.00003525	13.9102	0.24425	-0.19979625	3.7
013101	0.00003525	14.34265	0.2445	-0.17857775	3.7
013102	0.00003525	14.1334	0.24525	-0.16566575	3.7
013103	0.00003525	13.92415	0.2445	-0.17857775	3.7
013104	0.00003525	13.8544	0.24475	-0.171758	3.7
013105	0.00003525	13.67305	0.24475	-0.16649425	3.7
013106	0.00003525	13.50565	0.2455	-0.150889	3.7
013107	0.00003525	13.3522	0.2455	-0.14633875	3.7
013108	0.00003525	13.5754	0.2455	-0.14220925	3.7
013109	0.00003525	14.34265	0.246	-0.13433375	3.7
013110	0.00003525	15.48655	0.24625	-0.1307275	3.7
013111	0.00003525	16.51885	0.2455	-0.138335	3.7
013112	0.00003525	16.93735	0.245	-0.14669425	3.7
013113	0.00003525	17.9557	0.24325	-0.179159	3.7
013114	0.00003525	18.08125	0.24125	-0.23906125	3.7
013115	0.00003525	18.49975	0.238	-0.4189375	3.7
013116	0.00003525	18.36025	0.23575	-0.797769	3.7
013117	0.00003525	17.5093	0.23375	-1.8277615	3.7
013118	0.00003525	16.32355	0.233025	-1.80223175	3.7
013119	0.00003525	15.70975	0.2333	-1.7756415	3.7
013120	0.00003525	15.5005	0.233075	-1.75100475	3.7
013121	0.00003525	14.7472	0.23335	-1.7254935	3.7
013122	0.00003525	14.76115	0.232625	-1.70212825	3.7
013123	0.00003525	14.5798	0.23265	-1.6783415	3.7
013124	0.00003525	14.4124	0.232675	-1.655045	3.7
020101	0.00009175	15.26335	0.2322	-1.63245225	3.7
020102	0.00009175	15.1657	0.232225	-1.6100965	3.7
020103	0.00009175	14.8309	0.23225	-1.588193	3.7
020104	0.00009175	14.76115	0.232025	-1.56693125	3.7
020105	0.00009175	14.5519	0.23205	-1.54589625	3.7
020106	0.00009175	14.64955	0.232075	-1.52527875	3.7
020107	0.00009175	14.48215	0.23185	-1.50527425	3.7
020108	0.00009175	14.6077	0.231625	-1.4854895	3.7
020109	0.00009175	15.4726	0.23165	-1.466061	3.7
020110	0.00009175	16.26775	0.231425	-1.4472205	3.7
020111	0.00009175	17.13265	0.23145	-1.42853525	3.7
020112	0.00009175	17.7325	0.231225	-1.410936	3.7
020113	0.00009175	18.08125	0.23075	-1.393928	3.7
020114	0.00009175	18.43	0.231025	-1.375535	3.7
020115	0.00009175	18.30445	0.23055	-1.359013	3.7
020116	0.00009175	18.0673	0.230575	-1.3414975	3.7
020117	0.00009175	17.8441	0.23035	-1.3255845	3.7
020118	0.00009175	16.74205	0.230375	-1.30922525	3.7
020119	0.00009175	16.37935	0.2299	-1.293425	3.7
020120	0.00009175	16.2538	0.229925	-1.27766025	3.7
020121	0.00009175	15.59815	0.22995	-1.262182	3.7
020122	0.00009175	15.57025	0.229725	-1.2472165	3.7
020123	0.00009175	15.51445	0.22975	-1.23229125	3.7
020124	0.00009175	15.3889	0.229525	-1.2178715	3.7
020201	0.00009175	15.84925	0.22955	-1.20347375	3.7
020202	0.00009175	15.76555	0.229325	-1.19011225	3.7
020203	0.00009175	15.54235	0.22885	-1.17649425	3.7
020204	0.00009175	15.4726	0.229125	-1.162061	3.7
020205	0.00009175	15.361	0.22915	-1.14864725	3.7
020206	0.00009175	15.3052	0.228925	-1.1357165	3.7
020207	0.00009175	15.2494	0.22895	-1.12276175	3.7
020208	0.00009175	15.361	0.228725	-1.1108105	3.7
020209	0.00009175	15.9469	0.2285	-1.098552	3.7
020210	0.00009175	16.8397	0.228525	-1.086248	3.7
020211	0.00009175	17.2582	0.2283	-1.074183	3.7
020212	0.00009175	17.6488	0.228325	-1.06177175	3.7
020213	0.00009175	18.30445	0.22835	-1.0500765	3.7
020214	0.00009175	18.38815	0.228125	-1.03935725	3.7
020215	0.00009175	18.36025	0.22765	-1.028349	3.7
020216	0.00009175	18.1231	0.227675	-1.01722375	3.7
020217	0.00009175	17.7046	0.22745	-1.00655825	3.7
020218	0.00009175	17.035	0.227475	-0.99579275	3.7
020219	0.00009175	16.37935	0.22725	-0.985234	3.7
020220	0.00009175	16.2259	0.226775	-0.975132	3.7
020221	0.00009175	16.0585	0.2268	-0.96487825	3.7
020222	0.00009175	16.04455	0.226825	-0.95478825	3.7
020223	0.00009175	15.9469	0.22685	-0.9451185	3.7
020224	0.00009175	15.919	0.226875	-0.93534525	3.7
020301	0.00009175	15.68185	0.2269	-0.92572575	3.7
020302	0.00009175	15.6679	0.226675	-0.9165575	3.7
020303	0.00009175	15.6121	0.22645	-0.90726875	3.7
020304	0.00009175	15.4168	0.226475	-0.89809125	3.7
020305	0.00009175	15.29125	0.226	-0.890175	3.7
020306	0.00009175	15.15175	0.226275	-0.88046725	3.7
020307	0.00009175	15.12385	0.2263	-0.87170575	3.7
020308	0.00009175	15.3052	0.226075	-0.863395	3.7
020309	0.00009175	15.79345	0.2261	-0.8548975	3.7
020310	0.00009175	16.29565	0.226125	-0.84652775	3.7
020311	0.00009175	17.0908	0.22565	-0.83864325	3.7
020312	0.00009175	17.5372	0.225425	-0.8313325	3.7
020313	0.00009175	17.4535	0.2257	-0.8225215	3.7
020314	0.00009175	17.8441	0.225725	-0.814639	3.7
020315	0.00009175	17.94175	0.22525	-0.80801875	3.7
020316	0.00009175	17.71855	0.225525	-0.79955575	3.7
020317	0.00009175	17.2303	0.22555	-0.79279225	3.7
020318	0.00009175	16.4491	0.225325	-0.7857055	3.7
020319	0.00009175	16.1143	0.22585	-0.778316	3.7
020320	0.00009175	15.98875	0.227375	-0.7709115	3.7
020321	0.00009175	16.29565	0.2289	-0.76395025	3.7
020322	0.00009175	16.23985	0.229675	-0.756856	3.7
020323	0.00009175	15.9469	0.2317	-0.74974025	3.7
020324	0.00009175	15.84925	0.232225	-0.7428765	3.7
020401	0.00009175	15.15175	0.23175	-0.73654425	3.7
020402	0.00009175	15.04015	0.231775	-0.73073525	3.7
020403	0.00009175	14.84485	0.2333	-0.72324675	3.7
020404	0.00009175	14.78905	0.235075	-0.71665425	3.7
020405	0.00009175	14.70535	0.23635	-0.71055625	3.7
020406	0.00009175	14.6635	0.236125	-0.7043095	3.7
020407	0.00009175	14.5519	0.23565	-0.69898975	3.7
020408	0.00009175	14.5798	0.235675	-0.69207325	3.7
020409	0.00009175	15.4447	0.2347	-0.68732775	3.7
020410	0.00009175	16.3933	0.234225	-0.68143775	3.7
020411	0.00009175	17.24425	0.23425	-0.674767	3.7
020412	0.00009175	17.5651	0.233525	-0.6698775	3.7
020413	0.00009175	17.83015	0.2333	-0.66376075	3.7
020414	0.00009175	18.1789	0.232825	-0.659004	3.7
020415	0.00009175	18.2068	0.2326	-0.65348125	3.7
020416	0.00009175	18.0115	0.232625	-0.64800975	3.7
020417	0.00009175	17.85805	0.23265	-0.64261025	3.7
020418	0.00009175	16.6723	0.232675	-0.63766875	3.7
020419	0.00009175	16.04455	0.23245	-0.63328175	3.7
020420	0.00009175	15.919	0.232725	-0.628069	3.7
020421	0.00009175	15.76555	0.23275	-0.62294575	3.7
020422	0.00009175	15.64	0.232775	-0.6178885	3.7
020423	0.00009175	15.64	0.2323	-0.61333975	3.7
020424	0.00009175	15.3052	0.232325	-0.6084115	3.7
020501	0.00009175	15.48655	0.2321	-0.603568	3.7
020502	0.00009175	15.3331	0.232375	-0.59789225	3.7
020503	0.00009175	15.3331	0.23215	-0.59402125	3.7
020504	0.00009175	15.082	0.232425	-0.58931625	3.7
020505	0.00009175	14.78905	0.23245	-0.584692	3.7
020506	0.00009175	14.8867	0.232225	-0.58055975	3.7
020507	0.00009175	14.81695	0.23225	-0.57605	3.7
020508	0.00009175	14.92855	0.232275	-0.5715965	3.7
020509	0.00009175	15.8353	0.2323	-0.567198	3.7
020510	0.00009175	16.6723	0.232325	-0.5628535	3.7
020511	0.00009175	17.3698	0.2321	-0.5585845	3.7
020512	0.00009175	18.0673	0.232125	-0.55434575	3.7
020513	0.00009175	18.5137	0.2319	-0.5501815	3.7
020514	0.00009175	18.709	0.231925	-0.54604525	3.7
020515	0.00009175	18.72295	0.23195	-0.541959	3.7
020516	0.00009175	18.61135	0.231475	-0.538392	3.7
020517	0.00009175	18.27655	0.2315	-0.5344035	3.7
020518	0.00009175	17.16055	0.231525	-0.5304625	3.7
020519	0.00009175	16.65835	0.2313	-0.527474	3.7
020520	0.00009175	16.5607	0.231575	-0.522721	3.7
020521	0.00009175	15.7795	0.23135	-0.519824	3.7
020522	0.00009175	15.7237	0.231375	-0.51518425	3.7
020523	0.00009175	15.6679	0.23115	-0.51237625	3.7
020524	0.00009175	15.6679	0.231175	-0.50870625	3.7
020601	0.00009175	16.0585	0.2312	-0.50507925	3.7
020602	0.00009175	16.0585	0.231225	-0.50149425	3.7
020603	0.00009175	15.70975	0.231	-0.49797375	3.7
020604	0.00009175	15.79345	0.231025	-0.494471	3.7
020605	0.00009175	15.70975	0.23105	-0.4910085	3.7
020606	0.00009175	15.68185	0.230825	-0.48760925	3.7
020607	0.00009175	15.57025	0.23085	-0.4842255	3.7
020608	0.00009175	15.68185	0.230875	-0.48088025	3.7
020609	0.00009175	16.18405	0.2309	-0.477573	3.7
020610	0.00009175	17.2024	0.231925	-0.474211	3.7
020611	0.00009175	18.3463	0.2342	-0.470785	3.7
020612	0.00009175	18.66715	0.234725	-0.46754775	3.7
020613	0.00009175	18.94615	0.2345	-0.4644065	3.7
020614	0.00009175	19.50415	0.234025	-0.461321	3.7
020615	0.00009175	19.67155	0.23405	-0.45822975	3.7
020616	0.00009175	19.95055	0.234325	-0.455152	3.7
020617	0.00009175	19.64365	0.23435	-0.4521285	3.7
020618	0.00009175	18.5695	0.234625	-0.449118	3.7
020619	0.00009175	17.96965	0.2349	-0.4461405	3.7
020620	0.00009175	17.6767	0.235175	-0.44319525	3.7
020621	0.00009175	16.57465	0.23745	-0.44013225	3.7
020622	0.00009175	16.37935	0.237475	-0.43684075	3.7
020623	0.00009175	16.2817	0.2365	-0.43408375	3.7
020624	0.00009175	16.15615	0.235775	-0.4313405	3.7
020701	0.00009175	16.76995	0.2353	-0.42860925	3.7
020702	0.00009175	16.7839	0.234575	-0.425929	3.7
020703	0.00009175	16.3375	0.23435	-0.423238	3.7
020704	0.00009175	16.0027	0.234375	-0.420555	3.7
020705	0.00009175	15.82135	0.2339	-0.41886125	3.7
020706	0.00009175	15.70975	0.233675	-0.41625575	3.7
020707	0.00009175	15.8074	0.23345	-0.41367825	3.7
020708	0.00009175	15.79345	0.233475	-0.410188	3.7
020709	0.00009175	16.1143	0.23325	-0.40766525	3.7
020710	0.00009175	16.5328	0.233275	-0.40473475	3.7
020711	0.00009175	17.30005	0.23305	-0.402265	3.7
020712	0.00009175	18.13705	0.232825	-0.40073875	3.7
020713	0.00009175	18.49975	0.2326	-0.39832025	3.7
020714	0.00009175	18.80665	0.232625	-0.3959045	3.7
020715	0.00009175	18.8485	0.2324	-0.3935365	3.7
020716	0.00009175	18.709	0.232175	-0.3921465	3.7
020717	0.00009175	18.47185	0.23195	-0.389827	3.7
020718	0.00009175	17.60695	0.232475	-0.38746225	3.7
020719	0.00009175	17.2303	0.237	-0.38439325	3.7
020720	0.00009175	16.9792	0.237025	-0.38212125	3.7
020721	0.00009175	17.52325	0.2363	-0.3799295	3.7
020722	0.00009175	17.43955	0.235575	-0.3777625	3.7
